tr1990gj,tr1990ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G53004109719,530419719,G5300410971800,53041971800,0.1017062442,0.026391097,0.0260674157,0.0285714286,0.023255814,0.0253164557,0.0262216925,0.0164383562
G53004109719,530419719,G5300410971900,53041971900,0.8928611345,0.9650238474,0.9653932584,0.9648351648,0.9676079734,0.9657483246,0.9666269368,0.9698630137
G53004109719,530419719,G5300410972000,53041972000,0.0016022596,0.0047694754,0.004494382,0.0021978022,0.0049833887,0.0044676098,0.0035756853,0.0082191781
G53004109719,530419719,G5300590950100,53059950100,0.0000133263,0,0,0,0,0,0,0
G53004109720,530419720,G5300410971800,53041971800,0.0252262395,0,0,0,0,0,0,0
G53004109720,530419720,G5300410972000,53041972000,0.9747377918,0.9999989315,0.999998668,0.999998496,0.9999989214,0.9999946895,0.9999988892,0.9999990076
G53004109720,530419720,G5300590950100,53059950100,0.0000037708,0.0000000007,0.0000000007,0.0000000007,0.0000000007,0.0000000006,0.0000000007,0.0000000009
G53004109720,530419720,G5300770003001,53077003001,0.0000321979,0.0000010678,0.0000013313,0.0000015033,0.0000010779,0.0000053099,0.0000011101,0.0000009916
G53004309601,530439601,G5300430960100,53043960100,1,1,1,1,1,1,1,1
G53004309602,530439602,G5300430960200,53043960200,1,1,1,1,1,1,1,1
G53004309603,530439603,G5300430960300,53043960300,1,1,1,1,1,1,1,1
G53004309604,530439604,G5300430960400,53043960400,1,1,1,1,1,1,1,1
G5300450960198,53045960198,G5300450960100,53045960100,1,1,1,1,1,1,1,1
G53004509602,530459602,G5300450960200,53045960200,1,1,1,1,1,1,1,1
G53004509603,530459603,G5300450960300,53045960300,1,1,1,1,1,1,1,1
G53004509604,530459604,G5300450960400,53045960400,0.9999052658,1,1,1,1,1,1,1
G53004509604,530459604,G5300450961200,53045961200,0.0000947342,0,0,0,0,0,0,0
G53004509605,530459605,G5300450940000,53045940000,0.0010763833,0.0004447083,0.0002835537,0.0004669235,0.0003475881,0.0003381568,0.0004321839,0
G53004509605,530459605,G5300450960500,53045960500,0.9989236167,0.9995552917,0.9997164463,0.9995330765,0.9996524119,0.9996618432,0.9995678161,1
G53004509606,530459606,G5300450960600,53045960600,0.8798376945,0.9064350572,0.895986433,0.9001367989,0.8924050633,0.8875,0.9042089985,0.861003861
G53004509606,530459606,G5300450960800,53045960800,0.1201623055,0.0935649428,0.104013567,0.0998632011,0.1075949367,0.1125,0.0957910015,0.138996139
G53004509607,530459607,G5300450960700,53045960700,1,1,1,1,1,1,1,1
G53004509608,530459608,G5300450960800,53045960800,1,1,1,1,1,1,1,1
G53004509609,530459609,G5300450960900,53045960900,1,1,1,1,1,1,1,1
G53004509610,530459610,G5300450961000,53045961000,1,1,1,1,1,1,1,1
G53004509611,530459611,G5300450960400,53045960400,0.0320195412,0.1177763819,0.1248995984,0.1233830846,0.1228464419,0.1184310739,0.127399651,0.0952380952
G53004509611,530459611,G5300450961100,53045961100,0.967241957,0.8775125628,0.8710843373,0.871641791,0.8734082397,0.8781416603,0.869982548,0.8941798942
G53004509611,530459611,G5300450961200,53045961200,0.0007385018,0.0047110553,0.0040160643,0.0049751244,0.0037453184,0.0034272658,0.002617801,0.0105820106
G53004509612,530459612,G5300450960400,53045960400,0.0002196915,0,0,0,0,0,0,0
G53004509612,530459612,G5300450961200,53045961200,0.9997803085,1,1,1,1,1,1,1
G53004509613,530459613,G5300450961300,53045961300,1,1,1,1,1,1,1,1
G53004509614,530459614,G5300450940000,53045940000,1,1,1,1,1,1,1,1
G53004709701,530479701,G5300170950100,53017950100,0.0000029736,0,0,0,0,0,0,0
G53004709701,530479701,G5300470940100,53047940100,0.9999970264,1,1,1,1,1,1,1
G53004709702,530479702,G5300470940100,53047940100,0.0013008528,0,0,0,0,0,0,0
G53004709702,530479702,G5300470940200,53047940200,0.9986991472,1,1,1,1,1,1,1
G53004709703,530479703,G5300190970200,53019970200,0.0000006935,0,0,0,0,0,0,0
G53004709703,530479703,G5300470970300,53047970300,0.9999942423,0.9995071594,0.999478043,0.9995301022,0.9995277058,0.9992494667,0.9996040958,0.9993819525
G53004709703,530479703,G5300470970400,53047970400,0.0000050642,0.0004928406,0.000521957,0.0004698978,0.0004722942,0.0007505333,0.0003959042,0.0006180475
G53004709704,530479704,G5300470970400,53047970400,0.9997201591,1,1,1,1,1,1,1
G53004709704,530479704,G5300470970500,53047970500,0.0002798409,0,0,0,0,0,0,0
G53004709705,530479705,G5300470970500,53047970500,1,1,1,1,1,1,1,1
G53004709706,530479706,G5300470970500,53047970500,0.0309146629,0.0027855838,0.0030873022,0.0026134112,0.0030379148,0.0029923528,0.0031842566,0.0026907949
G53004709706,530479706,G5300470970600,53047970600,0.9690853371,0.9972144162,0.9969126978,0.9973865888,0.9969620852,0.9970076472,0.9968157434,0.9973092051
G53004709707,530479707,G5300470970700,53047970700,1,1,1,1,1,1,1,1
G53004709708,530479708,G5300470970800,53047970800,1,1,1,1,1,1,1,1
G53004709709,530479709,G5300470970900,53047970900,1,1,1,1,1,1,1,1
G53004709710,530479710,G5300470970900,53047970900,0.0011393645,0.0043104012,0.0048727557,0.0057523938,0.005155928,0.0057908236,0.0060909446,0.0024853056
G53004709710,530479710,G5300470971000,53047971000,0.9988606355,0.9956895988,0.9951272443,0.9942476062,0.994844072,0.9942091764,0.9939090554,0.9975146944
G53004909501,530499501,G5300410970100,53041970100,0.0003392413,0,0,0,0,0,0,0
G53004909501,530499501,G5300410971500,53041971500,0.0009632599,0.0000487191,0.0000532502,0.0000463584,0.0000575866,0.0000591408,0.0000483962,0.0001014633
G53004909501,530499501,G5300490950400,53049950400,0.9986974987,0.9999512809,0.9999467498,0.9999536416,0.9999424134,0.9999408592,0.9999516038,0.9998985367
G53004909502,530499502,G5300490950200,53049950200,1,1,1,1,1,1,1,1
G53004909503,530499503,G5300490950300,53049950300,0.9999545997,1,1,1,1,1,1,1
G53004909503,530499503,G5300490950400,53049950400,0.0000454003,0,0,0,0,0,0,0
G53004909504,530499504,G5300410971500,53041971500,0.0001337843,0,0,0,0,0,0,0
G53004909504,530499504,G5300490950400,53049950400,0.9998662157,1,1,1,1,1,1,1
G53004909505,530499505,G5300490950500,53049950500,1,1,1,1,1,1,1,1
G53004909506,530499506,G5300490950600,53049950600,1,1,1,1,1,1,1,1
G53004909507,530499507,G5300490950700,53049950700,1,1,1,1,1,1,1,1
G53004909508,530499508,G5300490950800,53049950800,1,1,1,1,1,1,1,1
G53004909513,530499513,G5300490950300,53049950300,1,1,1,1,1,1,1,1
G53005109701,530519701,G5300510970100,53051970100,0.9623099653,0.9496712652,0.9429746191,0.9404964076,0.9445086881,0.9323580268,0.9308069925,0.9816802737
G53005109701,530519701,G5300510970200,53051970200,0.0376900347,0.0503287348,0.0570253809,0.0595035924,0.0554913119,0.0676419732,0.0691930075,0.0183197263
G53005109702,530519702,G5300510970200,53051970200,0.9420950517,0.7979894686,0.8178137652,0.8140703518,0.8261997406,0.8258017493,0.8051529791,0.9133333333
G53005109702,530519702,G5300510970300,53051970300,0.0579049483,0.2020105314,0.1821862348,0.1859296482,0.1738002594,0.1741982507,0.1948470209,0.0866666667
G53005109703,530519703,G5300510970300,53051970300,1,1,1,1,1,1,1,1
G53005109704,530519704,G5300510970400,53051970400,1,1,1,1,1,1,1,1
G53005109705,530519705,G5300510970400,53051970400,0.0002048287,0.0014587892,0.0020790021,0.0025773196,0.001953125,0.0010245902,0.0024875622,0
G53005109705,530519705,G5300510970500,53051970500,0.9997951713,0.9985412108,0.9979209979,0.9974226804,0.998046875,0.9989754098,0.9975124378,1
G5300530060101,53053060101,G5300330030306,53033030306,0.0071348998,0.0003645514,0.0003979536,0.0003074164,0.0004547453,0.0005473727,0.0002234277,0.0013207758
G5300530060101,53053060101,G5300530940001,53053940001,0.0184034183,0.0093478889,0.0092234887,0.0097198431,0.0085762286,0.0086627329,0.0092505125,0.0060517755
G5300530060101,53053060101,G5300530940008,53053940008,0.4185675287,0.3367455256,0.3396647349,0.2985436381,0.3628552783,0.3924354816,0.2872338782,0.6459744222
G5300530060101,53053060101,G5300530940011,53053940011,0.5558941532,0.6535420342,0.6507138229,0.6914291024,0.6281137479,0.5983544127,0.7032921816,0.3466530264
G5300530060102,53053060102,G5300330030304,53033030304,0.0105723279,0.0008417675,0.0009022337,0.000840091,0.0008535958,0.0008340877,0.0008893272,0.0007027297
G5300530060102,53053060102,G5300330030312,53033030312,0.0209921558,0.0045157524,0.0040907005,0.004141742,0.0040734506,0.0040467003,0.0042454954,0.0033470394
G5300530060102,53053060102,G5300530060200,53053060200,0.0001719932,0.0000003079,0.0000003562,0.0000003098,0.0000003194,0.0000003256,0.0000002963,0.000000417
G5300530060102,53053060102,G5300530940002,53053940002,0.0180690085,0.0419571185,0.0433588188,0.0432584245,0.0428411694,0.0416820445,0.0431038062,0.0417322585
G5300530060102,53053060102,G5300530940005,53053940005,0.9501945146,0.9526850537,0.9516478908,0.9517594327,0.9522314648,0.953436842,0.9517610749,0.9542175554
G53005300602,530530602,G5300530060200,53053060200,0.985930548,1,1,1,1,1,1,1
G53005300602,530530602,G5300530061602,53053061602,0.0002295941,0,0,0,0,0,0,0
G53005300602,530530602,G5300530940002,53053940002,0.0138398579,0,0,0,0,0,0,0
G5300530060299,53053060299,G5300530060200,53053060200,1,1,1,1,1,1,1,1
G53005300603,530530603,G5300530060300,53053060300,1,1,1,1,1,1,1,1
G53005300604,530530604,G5300530060400,53053060400,1,1,1,1,1,1,1,1
G53005300605,530530605,G5300530060500,53053060500,1,1,1,1,1,1,1,1
G53005300606,530530606,G5300530060600,53053060600,1,1,1,1,1,1,1,1
G53005300607,530530607,G5300530060700,53053060700,1,1,1,1,1,1,1,1
G53005300608,530530608,G5300530060800,53053060800,1,1,1,1,1,1,1,1
G5300530060901,53053060901,G5300530060400,53053060400,0.0088294923,0.0068149211,0.0072207959,0.0080213904,0.00570288,0.0054704595,0.0080523402,0.0026315789
G5300530060901,53053060901,G5300530060903,53053060903,0.542661403,0.3762553802,0.382381258,0.3868092692,0.3615625891,0.352297593,0.4796175138,0.2072368421
G5300530060901,53053060901,G5300530060904,53053060904,0.4485091047,0.6169296987,0.6103979461,0.6051693405,0.6327345309,0.6422319475,0.5123301459,0.7901315789
G5300530060902,53053060902,G5300530060905,53053060905,0.6626541441,0.7307214632,0.7417340712,0.7171366594,0.7474960464,0.7586464295,0.6849192101,0.8365261814
G5300530060902,53053060902,G5300530060906,53053060906,0.3373458559,0.2692785368,0.2582659288,0.2828633406,0.2525039536,0.2413535705,0.3150807899,0.1634738186
G53005300610,530530610,G5300530061001,53053061001,0.4910470806,0.4207292093,0.4282077393,0.4646137223,0.4138438881,0.4144935493,0.5738233398,0.2792841649
G53005300610,530530610,G5300530061002,53053061002,0.5087794236,0.5792707907,0.5717922607,0.5353862777,0.5861561119,0.5855064507,0.4261766602,0.7207158351
G53005300610,530530610,G5300530072309,53053072309,0.0001734958,0,0,0,0,0,0,0
G53005300611,530530611,G5300530061100,53053061100,1,1,1,1,1,1,1,1
G53005300612,530530612,G5300530061200,53053061200,1,1,1,1,1,1,1,1
G53005300613,530530613,G5300530061300,53053061300,1,1,1,1,1,1,1,1
G53005300614,530530614,G5300530061400,53053061400,1,1,1,1,1,1,1,1
G53005300615,530530615,G5300530061500,53053061500,1,1,1,1,1,1,1,1
G5300530061601,53053061601,G5300530060200,53053060200,0.0000843792,0,0,0,0,0,0,0
G5300530061601,53053061601,G5300530061601,53053061601,0.9999156208,1,1,1,1,1,1,1
G5300530061602,53053061602,G5300530061602,53053061602,1,1,1,1,1,1,1,1
G53005300617,530530617,G5300530061700,53053061700,1,1,1,1,1,1,1,1
G53005300618,530530618,G5300530061800,53053061800,1,1,1,1,1,1,1,1
G53005300619,530530619,G5300530061900,53053061900,1,1,1,1,1,1,1,1
G53005300620,530530620,G5300530061900,53053061900,0.0005552457,0,0,0,0,0,0,0
G53005300620,530530620,G5300530062000,53053062000,0.9959871257,1,1,1,1,1,1,1
G53005300620,530530620,G5300530940007,53053940007,0.0034576286,0,0,0,0,0,0,0
G53005300621,530530621,G5300530940002,53053940002,0.0013005938,0,0,0,0,0,0,0
G53005300621,530530621,G5300530940004,53053940004,0.0064645296,0,0,0,0,0,0,0
G53005300621,530530621,G5300530940006,53053940006,0.03131623,0.0193417034,0.0189274448,0.0186781609,0.0176715177,0.0182516811,0.0126582278,0.0244498778
G53005300621,530530621,G5300530940007,53053940007,0.9609186466,0.9806582966,0.9810725552,0.9813218391,0.9823284823,0.9817483189,0.9873417722,0.9755501222
G53005300622,530530622,G5300530063300,53053063300,0.0037062988,0,0,0,0,0,0,0
G53005300622,530530622,G5300530940004,53053940004,0.0745393285,0,0,0,0,0,0,0
G53005300622,530530622,G5300530940006,53053940006,0.9217543727,1,1,1,1,1,1,1
G53005300623,530530623,G5300530062300,53053062300,1,1,1,1,1,1,1,1
G53005300624,530530624,G5300530062400,53053062400,1,1,1,1,1,1,1,1
G53005300625,530530625,G5300530062500,53053062500,1,1,1,1,1,1,1,1
G53005300626,530530626,G5300530062600,53053062600,1,1,1,1,1,1,1,1
G53005300627,530530627,G5300530061700,53053061700,0.0042708967,0,0,0,0,0,0,0
G53005300627,530530627,G5300530062600,53053062600,0.9954877301,0.9981012297,0.9979807751,1,0.9983118626,0.9969564237,1,0.9977400003
G53005300627,530530627,G5300530062802,53053062802,0.0002413733,0.0018987703,0.0020192249,0,0.0016881374,0.0030435763,0,0.0022599997
G5300530062801,53053062801,G5300530061100,53053061100,0.0050474681,0,0,0,0,0,0,0
G5300530062801,53053062801,G5300530062801,53053062801,0.9940612523,1,1,1,1,1,1,1
G5300530062801,53053062801,G5300530072305,53053072305,0.0003995347,0,0,0,0,0,0,0
G5300530062801,53053062801,G5300530072313,53053072313,0.0004917449,0,0,0,0,0,0,0
G5300530062802,53053062802,G5300530062802,53053062802,0.9346584429,0.8335922726,0.8252258515,0.8448496249,0.8311010896,0.8306885303,0.9459837663,0.6949438432
G5300530062802,53053062802,G5300530072312,53053072312,0.0653415571,0.1664077274,0.1747741485,0.1551503751,0.1688989104,0.1693114697,0.0540162337,0.3050561568
G53005300629,530530629,G5300530062900,53053062900,1,1,1,1,1,1,1,1
G53005300630,530530630,G5300530062900,53053062900,0.0435789857,0.0681026291,0.0638575152,0.067207416,0.0643846781,0.0630841121,0.0614934114,0.0680147059
G53005300630,530530630,G5300530063000,53053063000,0.955060218,0.9307577379,0.9350107216,0.9317862808,0.9346042151,0.9359496666,0.9375983689,0.930845011
G53005300630,530530630,G5300530063501,53053063501,0.0000077726,0,0,0,0,0,0,0
G53005300630,530530630,G5300530071808,53053071808,0.0013530237,0.001139633,0.0011317632,0.0010063032,0.0010111068,0.0009662212,0.0009082197,0.0011402831
G53005300631,530530631,G5300530063100,53053063100,1,1,1,1,1,1,1,1
G53005300632,530530632,G5300530063200,53053063200,1,1,1,1,1,1,1,1
G53005300633,530530633,G5300530063300,53053063300,0.9688960455,0.9964060306,0.9965592965,0.9962909831,0.9965534572,0.9965820492,0.997035909,0.9955236863
G53005300633,530530633,G5300530940004,53053940004,0.0311039545,0.0035939694,0.0034407035,0.0037090169,0.0034465428,0.0034179508,0.002964091,0.0044763137
G53005300634,530530634,G5300530063400,53053063400,0.999902321,0.9999406018,0.9999486726,0.9999429284,0.9999479896,0.9999500949,0.9999312786,0.9999736347
G53005300634,530530634,G5300530071602,53053071602,0.000097679,0.0000593982,0.0000513274,0.0000570716,0.0000520104,0.0000499051,0.0000687214,0.0000263653
G53005300635,530530635,G5300530063501,53053063501,0.5028268855,0.5105401845,0.5340930674,0.515970516,0.5387467557,0.5443169969,0.5450151057,0.5287907869
G53005300635,530530635,G5300530063502,53053063502,0.4971731145,0.4894598155,0.4659069326,0.484029484,0.4612532443,0.4556830031,0.4549848943,0.4712092131
G53005300701,530530701,G5300530070100,53053070100,0.9999926637,0.9999984884,0.9999984497,0.9999984357,0.9999983498,0.9999989397,0.9999981376,0.9999991695
G53005300701,530530701,G5300530073118,53053073118,0.0000073363,0.0000015116,0.0000015503,0.0000015643,0.0000016502,0.0000010603,0.0000018624,0.0000008305
G5300530070201,53053070201,G5300530070203,53053070203,0.8739748396,0.4262295082,0.4243256743,0.4235294118,0.4137592138,0.427039627,0.4103448276,0.4338983051
G5300530070201,53053070201,G5300530070204,53053070204,0.1256459837,0.5725373074,0.5743075514,0.57534106,0.5853443793,0.5721099356,0.5886067885,0.5661016949
G5300530070201,53053070201,G5300530070205,53053070205,0.0003547869,0.0012331844,0.0013667743,0.0011295282,0.0008964069,0.0008504373,0.0010483839,0
G5300530070201,53053070201,G5300530070311,53053070311,0.0000243897,0,0,0,0,0,0,0
G5300530070202,53053070202,G5300530070100,53053070100,0.0116325126,0,0,0,0,0,0,0
G5300530070202,53053070202,G5300530070205,53053070205,0.197914978,0.2596661282,0.2507749535,0.2783059637,0.2541862023,0.2534891269,0.2561027837,0.247311828
G5300530070202,53053070202,G5300530070206,53053070206,0.4097837261,0.2760366182,0.2637941723,0.2856525497,0.2873409243,0.2898409607,0.3156316916,0.1858678955
G5300530070202,53053070202,G5300530070207,53053070207,0.3381119503,0.4300484653,0.4541227526,0.3980121003,0.4259879437,0.4238883479,0.3922912206,0.5468509985
G5300530070202,53053070202,G5300530070307,53053070307,0.042556833,0.0342487884,0.0313081215,0.0380293863,0.0324849297,0.0327815644,0.0359743041,0.019969278
G5300530070301,53053070301,G5300330031000,53033031000,0.0012119386,0.0002164053,0.0002205636,0.0002144201,0.0002237602,0.0002201115,0.000206359,0.0004243494
G5300530070301,53053070301,G5300530070307,53053070307,0.5720107259,0.3638037789,0.3540363321,0.3623521305,0.3512645242,0.3488777242,0.3537362474,0.3227722965
G5300530070301,53053070301,G5300530070309,53053070309,0,0,0,0,0,0,0,0
G5300530070301,53053070301,G5300530070314,53053070314,0.102643632,0.3509702191,0.3595055133,0.3528699388,0.3589507702,0.357836634,0.3645948009,0.2938904885
G5300530070301,53053070301,G5300530070315,53053070315,0.2256358915,0.2585020703,0.2587569215,0.2580367875,0.2622769439,0.2665581383,0.2555536818,0.3397778192
G5300530070301,53053070301,G5300530070316,53053070316,0.0984978121,0.0265075263,0.0274806695,0.0265267231,0.0272840015,0.026507392,0.0259089108,0.0431350464
G5300530070303,53053070303,G5300530070312,53053070312,0.3956364186,0.1343015482,0.1430932439,0.1300544802,0.1405786094,0.1423761146,0.1355180394,0.1775427726
G5300530070303,53053070303,G5300530070313,53053070313,0.6042965535,0.8656984518,0.8569067561,0.8699455198,0.8594213906,0.8576238854,0.8644819606,0.8224572274
G5300530070303,53053070303,G5300530073302,53053073302,0.0000670279,0,0,0,0,0,0,0
G5300530070304,53053070304,G5300530070307,53053070307,0,0,0,0,0,0,0,0
G5300530070304,53053070304,G5300530070308,53053070308,0.2329793343,0.4497230149,0.4299625468,0.4502219404,0.4288577154,0.4248084291,0.4341870161,0.4006309148
G5300530070304,53053070304,G5300530070309,53053070309,0.7670206657,0.5502769851,0.5700374532,0.5497780596,0.5711422846,0.5751915709,0.5658129839,0.5993690852
G5300530070305,53053070305,G5300530070205,53053070205,0.0000060822,0.0000006112,0.0000005925,0.0000005891,0.0000005993,0.0000005878,0.0000006273,0.0000004933
G5300530070305,53053070305,G5300530070310,53053070310,0.5273086669,0.5428923902,0.5528102358,0.539310436,0.5500758163,0.5530952534,0.5172411372,0.674387656
G5300530070305,53053070305,G5300530070311,53053070311,0.4726852508,0.4571069986,0.4471891716,0.4606889749,0.4499235844,0.4469041588,0.4827582356,0.3256118507
G53005300704,530530704,G5300530070401,53053070401,0.3351481025,0.3777925238,0.3913572733,0.411908646,0.4162591687,0.4176267281,0.4473895582,0.3171355499
G53005300704,530530704,G5300530070403,53053070403,0.4694756307,0.4740168901,0.4753831819,0.4484459735,0.4469531648,0.4471221581,0.4232571652,0.5224046214
G53005300704,530530704,G5300530070404,53053070404,0.1770838047,0.1381703834,0.1231532645,0.130624684,0.1263189389,0.124802871,0.119648862,0.1475574193
G53005300704,530530704,G5300530073110,53053073110,0.001095391,0,0,0,0,0,0,0
G53005300704,530530704,G5300530073113,53053073113,0.0140507024,0.0099578514,0.0100468905,0.0089764797,0.0103958294,0.0103732985,0.0096434559,0.0127914944
G53005300704,530530704,G5300530073123,53053073123,0.0031463687,0.0000623514,0.0000593898,0.0000442167,0.0000728981,0.0000749443,0.0000609587,0.000110915
G53005300705,530530705,G5300530940010,53053940010,1,1,1,1,1,1,1,1
G53005300706,530530706,G5300330030902,53033030902,0.0008013651,0.0041454358,0.0049252116,0.0049635899,0.0035893729,0.0034197962,0.0063403521,0
G53005300706,530530706,G5300330031000,53033031000,0.0000863524,0,0,0,0,0,0,0
G53005300706,530530706,G5300530073301,53053073301,0.9991122825,0.9958545642,0.9950747884,0.9950364101,0.9964106271,0.9965802038,0.9936596479,1
G5300530070701,53053070701,G5300530073500,53053073500,1,1,1,1,1,1,1,1
G5300530070702,53053070702,G5300330030304,53033030304,0.000949469,0.0000263753,0.0000282142,0.0000247689,0.0000359651,0.0000349824,0.0000275364,0.0000518299
G5300530070702,53053070702,G5300330030403,53033030403,0.004020137,0.0004195568,0.0003485371,0.0003481364,0.0003031843,0.0002955538,0.0004454069,0.0000354887
G5300530070702,53053070702,G5300530070703,53053070703,0.4242625226,0.6250993509,0.6340568715,0.6279289279,0.6553541224,0.6587380436,0.5709556089,0.8142114716
G5300530070702,53053070702,G5300530940003,53053940003,0.0000842309,0.0000107822,0.0000123578,0.0000126569,0.0000144399,0.0000140454,0.0000100507,0.0000227014
G5300530070702,53053070702,G5300530940009,53053940009,0.5683117387,0.3742224665,0.3653609249,0.3714987273,0.3440793604,0.3407039853,0.428397047,0.1853741458
G5300530070702,53053070702,G5300530940010,53053940010,0.0023719018,0.0002214684,0.0001930945,0.0001867827,0.000212928,0.0002133896,0.0001643501,0.0003043627
G53005300708,530530708,G5300330030306,53033030306,0.0211820139,0.0058146639,0.0053088327,0.0043254062,0.0055823889,0.0058668108,0.0059423047,0.0044779412
G53005300708,530530708,G5300530060200,53053060200,0.0277321542,0.0650976465,0.0675505051,0.0622775801,0.0710843373,0.0718424102,0.0623003195,0.0980392157
G53005300708,530530708,G5300530940001,53053940001,0.9028304362,0.9278166427,0.9259641801,0.9319677373,0.9222106546,0.9212110873,0.9306282017,0.8963803385
G53005300708,530530708,G5300530940008,53053940008,0.0417850238,0,0,0,0,0,0,0
G53005300708,530530708,G5300530940011,53053940011,0.0064703719,0.0012710469,0.0011764822,0.0014292765,0.0011226192,0.0010796917,0.0011291741,0.0011025046
G53005300709,530530709,G5300330030304,53033030304,0.0059164961,0.0008503244,0.0008555128,0.0008678423,0.0008834283,0.000787794,0.0019048152,0.0002688537
G53005300709,530530709,G5300530060200,53053060200,0.0701723699,0.000893655,0.001139731,0.0006997901,0.0012290045,0.0010438413,0.0010905125,0.001312336
G53005300709,530530709,G5300530940002,53053940002,0.7002116562,0.5076919888,0.5136662975,0.5351648981,0.4716638184,0.5216320684,0.7553621573,0.3009608152
G53005300709,530530709,G5300530940003,53053940003,0.2236994778,0.4905640318,0.4843384587,0.4632674695,0.5262237488,0.4765362963,0.241642515,0.6974579951
G53005300709,530530709,G5300530940004,53053940004,0,0,0,0,0,0,0,0
G53005300710,530530710,G5300530063300,53053063300,0.0024378175,0.0003299786,0.0004470273,0.0005865103,0.0004549591,0.0004422822,0.0005458515,0
G53005300710,530530710,G5300530940004,53053940004,0.9975621825,0.9996700214,0.9995529727,0.9994134897,0.9995450409,0.9995577178,0.9994541485,1
G53005300711,530530711,G5300530071100,53053071100,1,1,1,1,1,1,1,1
G5300530071202,53053071202,G5300530071205,53053071205,0.4964827485,0.3942980467,0.4062275765,0.4116713476,0.4095987292,0.411541407,0.4256813343,0.3451692369
G5300530071202,53053071202,G5300530071206,53053071206,0.5035172515,0.6057019533,0.5937724235,0.5883286524,0.5904012708,0.588458593,0.5743186657,0.6548307631
G5300530071203,53053071203,G5300530071207,53053071207,0.5676454915,0.3988901853,0.3980513219,0.3960801453,0.4056000317,0.427187925,0.3174458751,0.5050577181
G5300530071203,53053071203,G5300530071208,53053071208,0.4323038973,0.6010862591,0.6019246172,0.6038971287,0.5943754125,0.5727876519,0.6825524302,0.4948919335
G5300530071203,53053071203,G5300530071304,53053071304,0.0000506112,0.0000235556,0.0000240609,0.000022726,0.0000245558,0.0000244231,0.0000016947,0.0000503483
G5300530071204,53053071204,G5300530071209,53053071209,0.207122702,0.5284988713,0.5095656088,0.5159235669,0.5018796992,0.5016196205,0.4890432924,0.5953307393
G5300530071204,53053071204,G5300530071210,53053071210,0.792877298,0.4715011287,0.4904343912,0.4840764331,0.4981203008,0.4983803795,0.5109567076,0.4046692607
G5300530071302,53053071302,G5300530071305,53053071305,0.447278685,0.3931056293,0.4080765143,0.4022801303,0.4211229947,0.4261658031,0.4153354633,0.4508196721
G5300530071302,53053071302,G5300530071306,53053071306,0.5527212453,0.6068943271,0.5919234459,0.5977198277,0.5788769645,0.5738341573,0.5846644975,0.5491802787
G5300530071302,53053071302,G5300530071310,53053071310,0.0000000696,0.0000000435,0.0000000398,0.000000042,0.0000000409,0.0000000396,0.0000000393,0.0000000492
G5300530071303,53053071303,G5300530071307,53053071307,0.3282543554,0.3707833844,0.3880537182,0.3852984706,0.3842923142,0.3829087921,0.3681567052,0.4666666667
G5300530071303,53053071303,G5300530071309,53053071309,0.2558686138,0.2995223313,0.2890286844,0.2933339821,0.2923476371,0.2937044952,0.2830934296,0.3395915527
G5300530071303,53053071303,G5300530071310,53053071310,0.4118924537,0.308852831,0.3027753319,0.3004856992,0.3025134076,0.3026186783,0.3303964087,0.1601671125
G5300530071303,53053071303,G5300530073108,53053073108,0.0039845772,0.0208414533,0.0201422655,0.0208818481,0.0208466411,0.0207680344,0.0183534565,0.0335746681
G5300530071304,53053071304,G5300530071304,53053071304,0.9999593131,1,1,1,1,1,1,1
G5300530071304,53053071304,G5300530071307,53053071307,0.0000406869,0,0,0,0,0,0,0
G5300530071401,53053071401,G5300530071406,53053071406,0.6590626186,0.4804597701,0.4981977343,0.4938590821,0.4945652174,0.4936575053,0.4793779581,0.5567867036
G5300530071401,53053071401,G5300530071407,53053071407,0.3399441268,0.5195402299,0.5018022657,0.5061409179,0.5054347826,0.5063424947,0.5206220419,0.4432132964
G5300530071401,53053071401,G5300530071411,53053071411,0.0009653577,0,0,0,0,0,0,0
G5300530071401,53053071401,G5300530072906,53053072906,0.0000278969,0,0,0,0,0,0,0
G5300530071403,53053071403,G5300530071403,53053071403,0.9731065418,1,1,1,1,1,1,1
G5300530071403,53053071403,G5300530072906,53053072906,0.0268934582,0,0,0,0,0,0,0
G5300530071404,53053071404,G5300530071408,53053071408,0.578820025,0.4709955579,0.4830946698,0.4801178203,0.4887159533,0.4866591507,0.5358880779,0.4049676026
G5300530071404,53053071404,G5300530071409,53053071409,0.421179975,0.5290044421,0.5169053302,0.5198821797,0.5112840467,0.5133408493,0.4641119221,0.5950323974
G5300530071405,53053071405,G5300530071410,53053071410,0.6288741976,0.637588232,0.6431984729,0.634618457,0.6359189455,0.636630935,0.6106113683,0.6872490031
G5300530071405,53053071405,G5300530071411,53053071411,0.3645010827,0.3621222264,0.3564773832,0.3650675711,0.3637212658,0.362999653,0.3889896551,0.3124706909
G5300530071405,53053071405,G5300530072906,53053072906,0.0066247197,0.0002895416,0.0003241439,0.0003139719,0.0003597887,0.000369412,0.0003989766,0.000280306
G5300530071501,53053071501,G5300530071306,53053071306,0.0000023423,0.000940181,0.0008218277,0.0008598452,0.0006740816,0.0009775171,0.0009332711,0
